timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,lat,lng,alt,speed,bearing
3451.575,-1.7799,7.8138,5.9724,0.000000,0.000000,0.000000,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.578,-1.7392,7.8018,5.9149,0.000000,0.000000,0.000000,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.581,-1.8087,7.8042,5.7473,0.000000,0.000000,0.000000,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.583,-1.8901,7.7444,5.7545,0.000000,0.000000,0.000000,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.586,-1.8422,7.7420,5.8215,0.000000,0.000000,0.000000,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.588,-1.8661,7.7228,5.8359,-0.163269,-0.131729,0.060699,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.590,-1.9547,7.7612,5.8622,-0.157944,-0.137054,0.062836,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.593,-2.0337,7.7683,5.8239,-0.150497,-0.139191,0.061768,28.1769,-16.1911,-32.0984,0.000000,0.000000,0.0,0.00,0.0
3451.595,-1.9906,7.7444,5.8287,-0.148361,-0.143448,0.058563,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.598,-2.0361,7.7085,5.9580,-0.139847,-0.143448,0.062836,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.601,-2.0361,7.7396,5.9053,-0.133453,-0.140244,0.062836,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.604,-2.0313,7.7683,5.8622,-0.129181,-0.137054,0.062836,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.606,-2.0864,7.7755,5.8742,-0.125992,-0.129593,0.063889,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.608,-2.1008,7.8234,5.8431,-0.120667,-0.111481,0.064957,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.611,-2.0696,7.8066,5.7808,-0.119598,-0.105103,0.067093,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.613,-2.0696,7.7659,5.6779,-0.117477,-0.100830,0.069229,29.6997,-16.7816,-30.5847,0.000000,0.000000,0.0,0.00,0.0
3451.616,-2.0648,7.8258,5.6324,-0.115341,-0.092316,0.068161,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.619,-2.0984,7.7899,5.6228,-0.110016,-0.089111,0.068161,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.621,-2.1223,7.8138,5.6085,-0.108948,-0.091248,0.071350,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.624,-2.1558,7.8497,5.5414,-0.112137,-0.090179,0.071350,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.626,-2.1199,7.8018,5.5175,-0.112137,-0.094437,0.072418,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.628,-2.0936,7.8090,5.5318,-0.110016,-0.096573,0.074554,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.631,-2.1079,7.7971,5.4983,-0.110016,-0.100830,0.074554,29.8523,-16.6290,-30.7343,0.000000,0.000000,0.0,0.00,0.0
3451.634,-2.0720,7.7971,5.5247,-0.114273,-0.106155,0.074554,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.636,-2.0936,7.7516,5.4864,-0.116409,-0.106155,0.075607,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.638,-2.0912,7.7588,5.4959,-0.117477,-0.110428,0.080933,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.641,-2.1175,7.7564,5.5079,-0.119598,-0.113617,0.082001,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.643,-2.1582,7.7803,5.4887,-0.119598,-0.116806,0.080933,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.646,-2.1271,7.8378,5.5079,-0.123856,-0.116806,0.084137,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.648,-2.1151,7.8234,5.4887,-0.125992,-0.118942,0.085205,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.651,-2.1606,7.8018,5.4528,-0.128128,-0.115753,0.083069,28.6316,-17.2470,-30.5969,0.000000,0.000000,0.0,0.00,0.0
3451.654,-2.1534,7.7875,5.4552,-0.131317,-0.123199,0.087326,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.656,-2.1367,7.8449,5.4959,-0.134521,-0.123199,0.090530,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.659,-2.1750,7.8378,5.4720,-0.135574,-0.121078,0.089462,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.661,-2.1798,7.8234,5.4528,-0.139847,-0.124268,0.092651,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.664,-2.2157,7.7995,5.4456,-0.146225,-0.121078,0.093719,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.667,-2.1846,7.8354,5.4504,-0.147293,-0.124268,0.096924,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.671,-2.2133,7.7516,5.4217,-0.150497,-0.131729,0.100113,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.672,-2.2707,7.7779,5.3978,-0.150497,-0.131729,0.100113,27.4078,-18.3197,-29.8599,0.000000,0.000000,0.0,0.00,0.0
3451.673,-2.2253,7.7635,5.3786,-0.156891,-0.138123,0.103317,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.676,-2.2253,7.7612,5.4576,-0.161148,-0.142380,0.107574,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.678,-2.2300,7.7276,5.4361,-0.164337,-0.142380,0.108643,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.681,-2.2133,7.7157,5.4768,-0.167542,-0.145569,0.111832,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.684,-2.2372,7.7827,5.4648,-0.169662,-0.147705,0.117157,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.686,-2.2229,7.7755,5.4385,-0.174988,-0.146637,0.121414,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.688,-2.1870,7.7204,5.4073,-0.180313,-0.146637,0.123550,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.691,-2.1606,7.7180,5.3978,-0.183517,-0.145569,0.128876,27.8687,-17.2531,-30.2933,0.000000,0.000000,0.0,0.00,0.0
3451.693,-2.1319,7.7540,5.4026,-0.186707,-0.143448,0.132080,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.696,-2.1031,7.7348,5.3882,-0.190979,-0.146637,0.136337,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.699,-2.0936,7.8066,5.3714,-0.195236,-0.146637,0.139526,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.701,-2.0960,7.7612,5.3858,-0.202698,-0.145569,0.142731,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.703,-2.0768,7.7755,5.4456,-0.206955,-0.143448,0.140594,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.707,-2.0193,7.7564,5.4193,-0.212280,-0.143448,0.143784,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.709,-2.0217,7.7300,5.3523,-0.217606,-0.144516,0.148056,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.711,-1.9763,7.6965,5.3714,-0.222931,-0.147705,0.149124,26.3519,-15.4449,-31.6254,0.000000,0.000000,0.0,0.00,0.0
3451.714,-1.9523,7.6702,5.3858,-0.230392,-0.144516,0.150177,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.716,-1.9403,7.7013,5.3882,-0.236786,-0.142380,0.149124,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.719,-1.9260,7.6582,5.3978,-0.244232,-0.146637,0.150177,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.721,-1.9427,7.6797,5.4050,-0.246368,-0.148773,0.149124,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.724,-1.8853,7.6510,5.4265,-0.255951,-0.148773,0.146988,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.726,-1.8829,7.6343,5.4385,-0.265549,-0.150894,0.150177,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.729,-1.8757,7.6869,5.4504,-0.270874,-0.153030,0.149124,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.731,-1.9092,7.6845,5.5031,-0.272995,-0.154099,0.146988,28.7872,-16.6382,-30.4306,0.000000,0.000000,0.0,0.00,0.0
3451.734,-1.8877,7.6654,5.5510,-0.280457,-0.157288,0.148056,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.737,-1.8685,7.6726,5.5558,-0.285782,-0.159424,0.149124,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.739,-1.8398,7.6175,5.6085,-0.291107,-0.159424,0.144852,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.742,-1.8111,7.6295,5.6899,-0.294296,-0.161560,0.145920,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.744,-1.8637,7.6510,5.6899,-0.297501,-0.161560,0.146988,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.747,-1.8446,7.6917,5.7258,-0.302826,-0.164749,0.144852,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.749,-1.8805,7.6869,5.7330,-0.304962,-0.166885,0.146988,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.752,-1.8877,7.6582,5.8359,-0.308151,-0.172211,0.149124,27.8732,-16.4917,-29.8187,0.000000,0.000000,0.0,0.00,0.0
3451.754,-1.8637,7.6199,5.8120,-0.311356,-0.174332,0.145920,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.757,-1.8877,7.6414,5.8120,-0.314545,-0.172211,0.144852,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.759,-1.8829,7.6774,5.8886,-0.315613,-0.177536,0.145920,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.762,-1.8901,7.6199,5.9173,-0.316681,-0.178604,0.146988,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.764,-1.9523,7.6438,5.9077,-0.315613,-0.179657,0.150177,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.768,-1.9332,7.6343,5.9125,-0.317734,-0.184982,0.152313,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.769,-1.9140,7.6510,5.9700,-0.317734,-0.188187,0.151245,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.772,-1.9092,7.5840,6.0179,-0.314545,-0.189255,0.154449,28.0319,-14.8239,-32.2205,0.000000,0.000000,0.0,0.00,0.0
3451.774,-1.8996,7.5672,5.9939,-0.311356,-0.192444,0.156570,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.777,-1.8949,7.5792,6.0538,-0.308151,-0.199905,0.159775,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.779,-1.8613,7.5600,6.0514,-0.304962,-0.200974,0.162964,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.782,-1.8111,7.5553,6.0634,-0.300690,-0.206299,0.161896,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.786,-1.7823,7.5505,6.1136,-0.296432,-0.208420,0.162964,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.787,-1.7799,7.6007,6.1112,-0.295364,-0.215881,0.166168,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.790,-1.7416,7.5768,6.1017,-0.292175,-0.214813,0.170425,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.793,-1.6866,7.5840,6.1017,-0.290039,-0.215881,0.170425,26.5030,-15.5975,-32.5439,0.000000,0.000000,0.0,0.00,0.0
3451.794,-1.6985,7.6007,6.1926,-0.286850,-0.222275,0.172546,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.797,-1.6842,7.5648,6.2094,-0.285782,-0.219086,0.169357,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.799,-1.6530,7.5265,6.2238,-0.280457,-0.218018,0.167221,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.802,-1.6530,7.5098,6.2309,-0.277252,-0.215881,0.172546,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.804,-1.6267,7.4978,6.2956,-0.271927,-0.210556,0.167221,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.807,-1.6339,7.4619,6.2501,-0.269806,-0.203094,0.166168,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.809,-1.6004,7.4212,6.2309,-0.262344,-0.193512,0.169357,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.812,-1.5956,7.4307,6.2238,-0.259155,-0.191376,0.168289,27.7206,-16.6458,-30.1270,0.000000,0.000000,0.0,0.00,0.0
3451.814,-1.5716,7.4475,6.2357,-0.252762,-0.187119,0.171494,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.817,-1.5525,7.4331,6.2070,-0.244232,-0.183929,0.171494,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.820,-1.5118,7.4284,6.2238,-0.241043,-0.180725,0.171494,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.824,-1.4447,7.4140,6.2501,-0.232513,-0.167938,0.170425,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.825,-1.4184,7.4188,6.2070,-0.227188,-0.164749,0.168289,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.827,-1.4280,7.4595,6.1902,-0.227188,-0.159424,0.170425,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.829,-1.3801,7.4786,6.2190,-0.220795,-0.150894,0.169357,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.833,-1.3274,7.4164,6.1639,-0.218674,-0.142380,0.167221,27.2705,-14.8300,-31.7627,0.000000,0.000000,0.0,0.00,0.0
3451.836,-1.2819,7.4260,6.1639,-0.216537,-0.141312,0.164032,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.837,-1.2724,7.4619,6.1663,-0.219742,-0.138123,0.161896,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.840,-1.2532,7.4571,6.1543,-0.215469,-0.130661,0.155502,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.843,-1.2365,7.4116,6.1543,-0.212280,-0.124268,0.152313,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.844,-1.2149,7.4499,6.1639,-0.215469,-0.122147,0.143784,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.849,-1.2556,7.4116,6.1831,-0.216537,-0.123199,0.137405,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.850,-1.2891,7.4643,6.1591,-0.216537,-0.118942,0.134201,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.852,-1.2747,7.4523,6.1328,-0.216537,-0.117874,0.129944,27.1179,-14.6805,-32.6752,0.000000,0.000000,0.0,0.00,0.0
3451.855,-1.2795,7.3781,6.2190,-0.215469,-0.122147,0.123550,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.858,-1.3107,7.3709,6.2238,-0.214417,-0.120010,0.118225,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.859,-1.3250,7.3829,6.1974,-0.213348,-0.120010,0.115036,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.862,-1.3394,7.3613,6.1687,-0.213348,-0.126404,0.109695,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.865,-1.3729,7.3541,6.2717,-0.213348,-0.125336,0.105438,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.868,-1.3514,7.3948,6.2980,-0.210144,-0.125336,0.104370,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.870,-1.3442,7.3805,6.3507,-0.208023,-0.124268,0.100113,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.873,-1.3562,7.3661,6.3339,-0.206955,-0.122147,0.095856,25.5890,-15.4541,-33.1512,0.000000,0.000000,0.0,0.00,0.0
3451.875,-1.3370,7.3446,6.3698,-0.205887,-0.117874,0.092651,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.877,-1.3394,7.3613,6.3459,-0.202698,-0.111481,0.090530,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.880,-1.3226,7.3398,6.3123,-0.196304,-0.106155,0.088394,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.883,-1.3514,7.3876,6.3818,-0.195236,-0.104034,0.085205,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.885,-1.3418,7.3805,6.3938,-0.193100,-0.102966,0.083069,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.888,-1.3729,7.3972,6.3818,-0.188843,-0.104034,0.082001,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.890,-1.3897,7.4116,6.4105,-0.184586,-0.104034,0.077744,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.893,-1.3466,7.3924,6.3985,-0.180313,-0.104034,0.075607,26.9608,-15.2908,-33.2993,0.000000,0.000000,0.0,0.00,0.0
3451.895,-1.3993,7.3733,6.4153,-0.177124,-0.106155,0.075607,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.897,-1.3873,7.3637,6.4464,-0.172867,-0.102966,0.072418,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.900,-1.4016,7.3661,6.4704,-0.168610,-0.104034,0.071350,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.903,-1.3945,7.3805,6.4919,-0.164337,-0.099762,0.070282,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.907,-1.4280,7.3470,6.4871,-0.162216,-0.100830,0.068161,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.908,-1.4424,7.3422,6.5159,-0.157944,-0.099762,0.061768,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.911,-1.4471,7.3613,6.5182,-0.149429,-0.099762,0.062836,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.913,-1.4328,7.3637,6.4584,-0.143036,-0.097641,0.063889,26.0483,-15.1459,-32.6859,0.000000,0.000000,0.0,0.00,0.0
3451.915,-1.4591,7.3876,6.5206,-0.137711,-0.100830,0.061768,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.918,-1.4424,7.3613,6.5182,-0.130249,-0.100830,0.061768,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.921,-1.4639,7.3709,6.5566,-0.125992,-0.100830,0.061768,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.923,-1.4184,7.3637,6.5685,-0.119598,-0.104034,0.061768,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.926,-1.4615,7.3589,6.5254,-0.110016,-0.107224,0.060699,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.928,-1.4711,7.3302,6.5470,-0.099365,-0.105103,0.060699,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.931,-1.4519,7.3278,6.5398,-0.094040,-0.100830,0.062836,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.934,-1.4400,7.2799,6.5278,-0.088715,-0.098709,0.063889,26.9653,-14.8315,-31.4590,0.000000,0.000000,0.0,0.00,0.0
3451.935,-1.4160,7.2895,6.4967,-0.086578,-0.094437,0.066025,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.938,-1.3921,7.3350,6.4895,-0.074860,-0.091248,0.063889,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.941,-1.3849,7.3517,6.4536,-0.067398,-0.086990,0.060699,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.944,-1.3681,7.3589,6.4871,-0.066330,-0.086990,0.062836,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.946,-1.3418,7.3230,6.4752,-0.058884,-0.079529,0.064957,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.948,-1.3203,7.3038,6.3961,-0.049286,-0.075272,0.061768,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
3451.951,-1.2987,7.3110,6.3195,-0.049286,-0.074203,0.061768,25.4395,-15.3015,-31.7749,0.000000,0.000000,0.0,0.00,0.0
